Id;POITypeId;POIName_de;POIName_fr;POIName_it;POIName_en;address_city;address_kantoncode;address_zip;address_countrycode;address_street;address_technicalplz6;address_gemeindeid;geopoint;contact_phone;contact_fax;contact_email_addresse_de;contact_email_addresse_fr;contact_email_addresse_it;contact_email_addresse_en;pickuptime_description_de;pickuptime_description_fr;pickuptime_description_it;pickuptime_description_en;pickuptime_time;AdditionalDescription;OfferPackage;OpeningHoursEvent;AccessInformation;service_servicetypeid;poityp_de;Verarbeitung_de;poityp_fr;Verarbeitung_fr;poityp_it;Verarbeitung_it;poityp_en;Verarbeitung_en;ForPrivateCustomer;ForBusinessCustomer;groupename_de;service_de;url_de;urlmobil_de;groupename_fr;service_fr;url_fr;urlmobil_fr;groupename_it;service_it;url_it;urlmobil_it;groupename_en;service_en;url_en;urlmobil_en
001LZP_001116880;001LZP;Logistikzentrum 9000 St. Gallen;Centre logistique 9000 St. Gallen;Centro logistico 9000 St. Gallen;Logistics centre 9000 St. Gallen;St. Gallen;SG;9000;CH;Güterbahnhofstrasse 26;900070;3203;47.41526494,9.35894882;058 341 32 30;058 667 38 78;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;;;;;;"[{""@lang"": ""de"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""fr"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""it"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""en"", ""#text"": ""St. Gallen Distributionsbasis""}]";"{""@OfferPackageId"": ""001BRPA""}";;;001134035;Logistikzentrum Pakete;grössere Mengen Briefe und/oder Pakete/Sperrgut;Centre logistique colis;grands volumes, courrier et/ou colis/encombrants;Centro logistico pacchi;grandi quantità di lettere e/o pacchi/ingombranti;Logistics centre parcels;large volumes, letters and/or parcels/bulky goods;false;true;Dienstleistungen GK;Annahmestelle PromoPost;http://www.post.ch/promopost;http://www.post.ch/promopost;Prestations CC;Dépôt PromoPost;http://www.poste.ch/promopost;http://www.poste.ch/promopost;Servizi CC;Punto d'accettazione PromoPost;http://www.posta.ch/promopost;http://www.posta.ch/promopost;BC services;PromoPost acceptance point;http://www.swisspost.ch/promopost;http://www.swisspost.ch/promopost
001LZP_001116880;001LZP;Logistikzentrum 9000 St. Gallen;Centre logistique 9000 St. Gallen;Centro logistico 9000 St. Gallen;Logistics centre 9000 St. Gallen;St. Gallen;SG;9000;CH;Güterbahnhofstrasse 26;900070;3203;47.41526494,9.35894882;058 341 32 30;058 667 38 78;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;kundendienst@post.ch;;;;;;"[{""@lang"": ""de"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""fr"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""it"", ""#text"": ""St. Gallen Distributionsbasis""}, {""@lang"": ""en"", ""#text"": ""St. Gallen Distributionsbasis""}]";"{""@OfferPackageId"": ""001BRPA""}";;;001490001;Logistikzentrum Pakete;grössere Mengen Briefe und/oder Pakete/Sperrgut;Centre logistique colis;grands volumes, courrier et/ou colis/encombrants;Centro logistico pacchi;grandi quantità di lettere e/o pacchi/ingombranti;Logistics centre parcels;large volumes, letters and/or parcels/bulky goods;;;Briefe und Pakete;Swiss-Express \;;;Lettres et colis;Swiss-Express \;;;Lettere e pacchi;Swiss-Express \;;;Letters and parcels;Swiss-Express \;;
003BE_00325118;003BE;Briefeinwurf St. Gallen, Poststrasse;Boîte aux lettres St. Gallen, Poststrasse;Buca delle lettere St. Gallen, Poststrasse;Letterbox St. Gallen, Poststrasse;St. Gallen;SG;9000;CH;Poststrasse 18;;3203;47.42448868,9.37194992;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00325121;003BE;Briefeinwurf St. Gallen, Oberer Graben;Boîte aux lettres St. Gallen, Oberer Graben;Buca delle lettere St. Gallen, Oberer Graben;Letterbox St. Gallen, Oberer Graben;St. Gallen;SG;9000;CH;Oberer Graben 22;;3203;47.42325901,9.37398129;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
004PSTMAT_00418809402;004PSTMAT;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;Postomat St. Gallen, PostFinance-Filiale;St. Gallen;SG;9000;CH;Bahnhofplatz 5;;3203;47.4225031,9.37000998;;;;;;;;;;;;;;;;0047x24;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Postomat zugänglich 7/24;;;Trafic des paiements;Postomat accessible 7/24;;;Traffico dei pagamenti;Postomat accessibile 7/24;;;Payment transactions;24/7 Postomat;;
004PSTMAT_00426409402;004PSTMAT;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;St. Gallen;SG;9000;CH;Rorschacherstrasse 152;;3203;47.43097566,9.39531011;;;;;;;;;;;;;;;;0047x24;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Postomat zugänglich 7/24;;;Trafic des paiements;Postomat accessible 7/24;;;Traffico dei pagamenti;Postomat accessibile 7/24;;;Payment transactions;24/7 Postomat;;
004PSTMAT_00426409402;004PSTMAT;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;Postomat St. Gallen, St. Gallen Silberturm;St. Gallen;SG;9000;CH;Rorschacherstrasse 152;;3203;47.43097566,9.39531011;;;;;;;;;;;;;;;;004AUDIO;Postomat;;Postomat;;Postomat;;Postomat;;true;true;Zahlungsverkehr;Audiounterstützung für Sehbehinderte;;;Trafic des paiements;Assistance vocale pour malvoyant(e)s;;;Traffico dei pagamenti;Postomat con assistenza audio;;;Payment transactions;Audio supported Postomat;;
001AG-PICK_001209430;001AG-PICK;PickPost-Stelle 9008 St. Gallen St. Fiden Migros;Point PickPost 9008 St. Gallen St. Fiden Migros;Punto PickPost 9008 St. Gallen St. Fiden Migros;PickPost point 9008 St. Gallen St. Fiden Migros;St. Gallen;SG;9008;CH;Bachstrasse 29;900848;3203;47.43581018,9.39161057;0800 888 099;;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;pickpost@post.ch;;;;;;"[{""@lang"": ""de"", ""#text"": ""St. Fiden Migros""}, {""@lang"": ""fr"", ""#text"": ""St. Fiden Migros""}, {""@lang"": ""it"", ""#text"": ""St. Fiden Migros""}, {""@lang"": ""en"", ""#text"": ""St. Fiden Migros""}]";"{""@OfferPackageId"": ""001BRPA""}";;"[{""@lang"": ""de"", ""#text"": ""Melden Sie sich am Migros-Kundendienst, um Ihre Bestellung abzuholen.""}, {""@lang"": ""fr"", ""#text"": ""Annoncez-vous à l'accueil client Migros pour emporter votre commande.""}, {""@lang"": ""it"", ""#text"": ""Rivolgiti al Servizio clienti della Migros per ritirare il tuo ordine.""}, {""@lang"": ""en"", ""#text"": ""Melden Sie sich am Migros-Kundendienst, um Ihre Bestellung abzuholen.""}]";001800022;PickPost-Drittstelle;;Points tiers PickPost;;Punto PickPost di terzi;;External PickPost point;;;;Briefe und Pakete;Pakete versenden;;;Lettres et colis;Expédition de colis;;;Lettere e pacchi;Inviare pacchi;;;Letters and parcels;Sending parcels;;
001MP24_001202506;001MP24;My Post 24 9000 St. Gallen Bahnhof;My Post 24 9000 St. Gallen Bahnhof;My Post 24 9000 St. Gallen Bahnhof;My Post 24 9000 St. Gallen Bahnhof;St. Gallen;SG;9000;CH;Lagerstr. /Bahnhofstr.Unterführung;900076;3203;47.422519,9.368623;0800 888 099;;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;;001134041;My Post 24;;My Post 24;;My Post 24;;My Post 24;;true;true;Briefe und Pakete;Annahme PostPac Priority bis 16 Uhr;;;Lettres et colis;Dépôt PostPac Priority jusqu'à 16 heures;;;Lettere e pacchi;Accettazione PostPac Priority entro le 16;;;Letters and parcels;Acceptance of PostPac Priority items up to 4 p.m.;;
001MP24_001211554;001MP24;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901473;3203;47.409323,9.331165;0800 888 099;;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;;001134041;My Post 24;;My Post 24;;My Post 24;;My Post 24;;true;true;Briefe und Pakete;Annahme PostPac Priority bis 16 Uhr;;;Lettres et colis;Dépôt PostPac Priority jusqu'à 16 heures;;;Lettere e pacchi;Accettazione PostPac Priority entro le 16;;;Letters and parcels;Acceptance of PostPac Priority items up to 4 p.m.;;
001MP24_001211554;001MP24;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901473;3203;47.409323,9.331165;0800 888 099;;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;;001800005;My Post 24;;My Post 24;;My Post 24;;My Post 24;;;;Briefe und Pakete;Briefe und Pakete empfangen;;;Lettres et colis;Réception de lettres et colis;;;Lettere e pacchi;Ricevere lettere e pacchi;;;Letters and parcels;Receiving letter and parcels;;
001MP24_001211554;001MP24;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;My Post 24 9014 St. Gallen Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901473;3203;47.409323,9.331165;0800 888 099;;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;mypost24@post.ch;;;;;;;"{""@OfferPackageId"": ""001BRPA""}";;;001800010;My Post 24;;My Post 24;;My Post 24;;My Post 24;;;;Briefe und Pakete;Briefe und Pakete versenden;;;Lettres et colis;Expédition de lettres et colis;;;Lettere e pacchi;Inviare lettere e pacchi;;;Letters and parcels;Sending letter and parcels;;
003BE_00327131;003BE;Briefeinwurf St. Gallen, Kräzernstrasse;Boîte aux lettres St. Gallen, Kräzernstrasse;Buca delle lettere St. Gallen, Kräzernstrasse;Letterbox St. Gallen, Kräzernstrasse;St. Gallen;SG;9015;CH;Kräzernstrasse 66;;3203;47.40600603,9.31625122;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00327139;003BE;Briefeinwurf St. Gallen, Bahnhof SBB Bruggen;Boîte aux lettres St. Gallen, Bahnhof SBB Bruggen;Buca delle lettere St. Gallen, Bahnhof SBB Bruggen;Letterbox St. Gallen, Bahnhof SBB Bruggen;St. Gallen;SG;9014;CH;Stationsstrasse 22;;3203;47.40726575,9.32965028;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00327151;003BE;Briefeinwurf St. Gallen, Bahnhof SOB Haggen;Boîte aux lettres St. Gallen, Bahnhof SOB Haggen;Buca delle lettere St. Gallen, Bahnhof SOB Haggen;Letterbox St. Gallen, Bahnhof SOB Haggen;St. Gallen;SG;9014;CH;Hechtackerstrasse 11;;3203;47.40771701,9.33812289;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00327155;003BE;Briefeinwurf St. Gallen, Bushaltestelle Moos;Boîte aux lettres St. Gallen, Bushaltestelle Moos;Buca delle lettere St. Gallen, Bushaltestelle Moos;Letterbox St. Gallen, Bushaltestelle Moos;St. Gallen;SG;9014;CH;Fürstenlandstrasse 119;;3203;47.41117105,9.3406304;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00327020;003BE;Briefeinwurf St. Gallen, St. Georgen-Strasse;Boîte aux lettres St. Gallen, St. Georgen-Strasse;Buca delle lettere St. Gallen, St. Georgen-Strasse;Letterbox St. Gallen, St. Georgen-Strasse;St. Gallen;SG;9011;CH;St. Georgen-Strasse 197;;3203;47.41531578,9.39630415;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00331778;003BE;Briefeinwurf St. Gallen, Kybunpark;Boîte aux lettres St. Gallen, Kybunpark;Buca delle lettere St. Gallen, Kybunpark;Letterbox St. Gallen, Kybunpark;St. Gallen;SG;9015;CH;Zürcher Strasse 462;;3203;47.40783998,9.30489469;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336775;003BE;Briefeinwurf St. Gallen, Filiale St. Gallen 1 Annahme;Boîte aux lettres St. Gallen, Filiale St. Gallen 1 Annahme;Buca delle lettere St. Gallen, Filiale St. Gallen 1 Annahme;Letterbox St. Gallen, Filiale St. Gallen 1 Annahme;St. Gallen;SG;9000;CH;Gutenbergstrasse 2;;3203;47.4225268,9.37053049;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336450;003BE;Briefeinwurf St. Gallen, Wildeggstrasse;Boîte aux lettres St. Gallen, Wildeggstrasse;Buca delle lettere St. Gallen, Wildeggstrasse;Letterbox St. Gallen, Wildeggstrasse;St. Gallen;SG;9000;CH;Wildeggstrasse 46;;3203;47.42459882,9.38688017;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336453;003BE;Briefeinwurf St. Gallen, Flurhofstrasse;Boîte aux lettres St. Gallen, Flurhofstrasse;Buca delle lettere St. Gallen, Flurhofstrasse;Letterbox St. Gallen, Flurhofstrasse;St. Gallen;SG;9000;CH;Flurhofstrasse 56;;3203;47.42842983,9.39412143;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336455;003BE;Briefeinwurf St. Gallen, Flurhofstrasse;Boîte aux lettres St. Gallen, Flurhofstrasse;Buca delle lettere St. Gallen, Flurhofstrasse;Letterbox St. Gallen, Flurhofstrasse;St. Gallen;SG;9000;CH;Flurhofstrasse 109;;3203;47.43042291,9.39862304;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336459;003BE;Briefeinwurf St. Gallen, Rorschacher Strasse;Boîte aux lettres St. Gallen, Rorschacher Strasse;Buca delle lettere St. Gallen, Rorschacher Strasse;Letterbox St. Gallen, Rorschacher Strasse;St. Gallen;SG;9000;CH;Rorschacher Strasse 109;;3203;47.43058483,9.39123328;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336462;003BE;Briefeinwurf St. Gallen, Burggraben;Boîte aux lettres St. Gallen, Burggraben;Buca delle lettere St. Gallen, Burggraben;Letterbox St. Gallen, Burggraben;St. Gallen;SG;9000;CH;Burggraben 28;;3203;47.42461759,9.37934547;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336473;003BE;Briefeinwurf St. Gallen, St. Jakob-Strasse;Boîte aux lettres St. Gallen, St. Jakob-Strasse;Buca delle lettere St. Gallen, St. Jakob-Strasse;Letterbox St. Gallen, St. Jakob-Strasse;St. Gallen;SG;9000;CH;St. Jakob-Strasse 37;;3203;47.43011863,9.37943328;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336512;003BE;Briefeinwurf St. Gallen, Bankgasse;Boîte aux lettres St. Gallen, Bankgasse;Buca delle lettere St. Gallen, Bankgasse;Letterbox St. Gallen, Bankgasse;St. Gallen;SG;9000;CH;Bankgasse 2;;3203;47.42350661,9.37520595;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336516;003BE;Briefeinwurf St. Gallen, Goethestrasse;Boîte aux lettres St. Gallen, Goethestrasse;Buca delle lettere St. Gallen, Goethestrasse;Letterbox St. Gallen, Goethestrasse;St. Gallen;SG;9008;CH;Goethestrasse 74;;3203;47.43926155,9.38594616;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336525;003BE;Briefeinwurf St. Gallen, Bachstrasse;Boîte aux lettres St. Gallen, Bachstrasse;Buca delle lettere St. Gallen, Bachstrasse;Letterbox St. Gallen, Bachstrasse;St. Gallen;SG;9008;CH;Bachstrasse 29;;3203;47.43570477,9.39252429;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336527;003BE;Briefeinwurf St. Gallen, Schachenstrasse;Boîte aux lettres St. Gallen, Schachenstrasse;Buca delle lettere St. Gallen, Schachenstrasse;Letterbox St. Gallen, Schachenstrasse;St. Gallen;SG;9016;CH;Schachenstrasse 2;;3203;47.43835039,9.4196746;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336531;003BE;Briefeinwurf St. Gallen, Rorschacher Strasse;Boîte aux lettres St. Gallen, Rorschacher Strasse;Buca delle lettere St. Gallen, Rorschacher Strasse;Letterbox St. Gallen, Rorschacher Strasse;St. Gallen;SG;9016;CH;Rorschacher Strasse 292;;3203;47.4443452,9.41598799;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336538;003BE;Briefeinwurf St. Gallen, St. Josefen-Strasse;Boîte aux lettres St. Gallen, St. Josefen-Strasse;Buca delle lettere St. Gallen, St. Josefen-Strasse;Letterbox St. Gallen, St. Josefen-Strasse;St. Gallen;SG;9000;CH;St. Josefen-Strasse 27;;3203;47.42171799,9.34887339;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336539;003BE;Briefeinwurf St. Gallen, Zürcher Strasse;Boîte aux lettres St. Gallen, Zürcher Strasse;Buca delle lettere St. Gallen, Zürcher Strasse;Letterbox St. Gallen, Zürcher Strasse;St. Gallen;SG;9000;CH;Zürcher Strasse 6;;3203;47.4209703,9.35724301;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336542;003BE;Briefeinwurf St. Gallen, Burgstrasse;Boîte aux lettres St. Gallen, Burgstrasse;Buca delle lettere St. Gallen, Burgstrasse;Letterbox St. Gallen, Burgstrasse;St. Gallen;SG;9000;CH;Burgstrasse 50;;3203;47.41825547,9.35932971;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00336553;003BE;Briefeinwurf St. Gallen, Filiale St. Gallen 4 Brühltor;Boîte aux lettres St. Gallen, Filiale St. Gallen 4 Brühltor;Buca delle lettere St. Gallen, Filiale St. Gallen 4 Brühltor;Letterbox St. Gallen, Filiale St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;;3203;47.42601344,9.37738915;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00334170;003BE;Briefeinwurf St. Gallen, Herisauer Strasse;Boîte aux lettres St. Gallen, Herisauer Strasse;Buca delle lettere St. Gallen, Herisauer Strasse;Letterbox St. Gallen, Herisauer Strasse;St. Gallen;SG;9015;CH;Herisauer Strasse 95;;3203;47.40059801,9.30090823;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00343621;003BE;Briefeinwurf St. Gallen, Filiale St. Gallen Langgass;Boîte aux lettres St. Gallen, Filiale St. Gallen Langgass;Buca delle lettere St. Gallen, Filiale St. Gallen Langgass;Letterbox St. Gallen, Filiale St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;;3203;47.4354803,9.38657826;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00342612;003BE;Briefeinwurf St. Gallen, Linsebühlstrasse;Boîte aux lettres St. Gallen, Linsebühlstrasse;Buca delle lettere St. Gallen, Linsebühlstrasse;Letterbox St. Gallen, Linsebühlstrasse;St. Gallen;SG;9000;CH;Linsebühlstrasse 84;;3203;47.42524935,9.38436651;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00342164;003BE;Briefeinwurf St. Gallen, Filiale St. Gallen 14 Bruggen;Boîte aux lettres St. Gallen, Filiale St. Gallen 14 Bruggen;Buca delle lettere St. Gallen, Filiale St. Gallen 14 Bruggen;Letterbox St. Gallen, Filiale St. Gallen 14 Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;;3203;47.40936265,9.3312051;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
003BE_00342391;003BE;Briefeinwurf St. Gallen, Langgasse;Boîte aux lettres St. Gallen, Langgasse;Buca delle lettere St. Gallen, Langgasse;Letterbox St. Gallen, Langgasse;St. Gallen;SG;9008;CH;Langgasse 92;;3203;47.44034465,9.39235511;;;;;;;;;;;;;;;;;Briefeinwurf;;Boîte aux lettres;;Buca delle lettere;;Letterbox;;;;;;;;;;;;;;;;;;;
001PFST_001125993;001PFST;Post Filiale 9011 St. Gallen 11 St. Georgen;Poste Filiale 9011 St. Gallen 11 St. Georgen;Posta Filiale 9011 St. Gallen 11 St. Georgen;Post Branch 9011 St. Gallen 11 St. Georgen;St. Gallen;SG;9000;CH;St. Georgen-Strasse 82;901100;3203;47.41664132,9.38167668;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134032;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;true;false;Briefe und Pakete;PickPost;http://www.post.ch/pickpost;http://www.post.ch/pickpost;Lettres et colis;PickPost;http://www.poste.ch/pickpost;http://www.poste.ch/pickpost;Lettere e pacchi;PickPost;http://www.posta.ch/pickpost;http://www.posta.ch/pickpost;Letters and parcels;PickPost;http://www.swisspost.ch/pickpost;http://www.swisspost.ch/pickpost
